id,feature_529,feature_533,feature_2076,feature_4089,feature_4283,feature_7902,feature_10682,feature_10843,feature_12383,feature_14488,feature_18489,feature_20666,feature_20678,feature_21924,feature_22686,feature_23074,feature_25912,feature_28332,feature_28413,feature_30181,feature_31067,feature_35902,feature_38422,feature_41055,feature_41208,feature_41525,feature_41885,feature_42545,feature_42929,feature_44044,feature_47595,feature_50448,feature_50452,feature_50460,feature_50934,feature_51807,feature_55460,feature_90249,feature_90371,feature_90397,feature_90702,feature_92993,feature_93465,feature_97204,feature_100226,feature_100554,feature_103304,feature_110372,feature_116707,feature_118278,feature_120495,feature_120634,feature_123357,feature_127153,feature_140314,feature_140477,feature_141090,feature_141829,feature_143867,feature_145530,feature_147608
1017_ITH_FEA_XX_seg1,0.13833396,0.12415816,0.0,0.0,0.0,0.0,0.16609246,0.019392828,0.0,0.063851774,0.021629779,0.13444471,0.18083267,0.13234761,0.13234761,0.0,0.089700036,0.13234761,0.17709105,0.044606898,0.014228306,0.054126997,0.0005378585,0.012985759,0.0373847,0.33583373,0.0,0.0,0.32839546,0.0,0.031389598,0.21989319,0.25589252,0.33885252,0.21537782,0.028345358,0.15850802,0.2916765,0.30205363,0.07061289,0.39573374,0.013569072,0.020011304,0.0,0.14164856,0.15487137,0.0,0.42087963,0.0,0.057211146,0.09054482,0.018066045,0.028550714,0.07234765,0.09617354,0.0719902,0.0,0.017938443,0.0,0.20220952,0.0
1024_ITH_HAP_XX_seg0,0.034743708,0.075520694,0.0,0.026534162,0.020805486,0.022988178,0.08729451,0.033168424,0.0,0.06563457,0.03313373,0.09692588,0.095598236,0.0,0.07222601,0.0,0.056090176,0.017026132,0.13199285,0.012097824,0.00831554,0.10146958,0.20942576,0.026108842,0.04542096,0.0,0.0,0.0408497,0.038392194,0.048787862,0.045270413,0.19289654,0.23910378,0.22175789,0.1364197,0.0859944,0.008694789,0.22699016,0.2711227,0.19036734,0.27241787,0.0,0.077357106,0.01418425,0.19180751,0.082260005,0.049791533,0.22504234,0.050029755,0.037407182,0.08447533,0.001140788,0.046498876,0.0891875,0.0,0.14282829,0.0,0.009018252,0.05257171,0.07176505,0.042517606
1027_IOM_ANG_XX_seg0,0.018957399,0.04143472,0.0,0.009515976,0.0073616696,0.0,0.12073938,0.07078668,0.02305653,0.06563457,0.028467132,0.15763745,0.03943817,0.008577122,0.073469095,0.0,0.056055978,0.013216001,0.10080214,0.016950356,0.043267086,0.061329715,0.20533563,0.0,0.013750333,0.020882994,0.05756369,0.065081656,0.0,0.06733869,0.03812768,0.10597078,0.09124239,0.26326665,0.09855074,0.08946713,0.0928631,0.26298895,0.27527684,0.13031372,0.24967015,0.0,0.0009106225,0.03726604,0.20310044,0.06661457,0.04236971,0.044682108,0.035842136,0.0131882755,0.0,0.10197532,0.0,0.091650724,0.0043778303,0.05698435,0.03989769,0.0071595353,0.02899238,0.07176505,0.050070688
1051_TAI_DIS_XX_seg1,0.09365549,0.0879748,0.01198194,0.005568196,0.0,0.0,0.105372556,0.0018077753,0.0,0.06563457,0.021629779,0.07179329,0.19254348,0.13234761,0.13234761,0.0,0.033532552,0.13234761,0.10169065,0.031169305,0.023034,0.0,0.13618176,0.025603067,0.037877828,0.026095364,0.0,0.0,0.0031340958,0.01295352,0.0,0.021057414,0.21782215,0.2557064,0.21456598,0.01419837,0.15850802,0.17469561,0.27805212,0.20633118,0.3241906,0.014893457,0.04274075,0.04367258,0.09821704,0.17351928,0.0035851267,0.41725245,0.0010895648,0.0,0.02598578,0.036971737,0.028550714,0.06398909,0.1140529,0.17578153,0.0,0.034355257,0.027449245,0.07176505,0.0
1010_IWW_SAD_XX_seg1,0.10149633,0.0,0.0,0.0027906036,0.0,0.0,0.111368544,0.0,0.0,0.06563457,0.021629779,0.08569033,0.10047454,0.13234761,0.13234761,0.0,0.060992103,0.13234761,0.19830854,0.018300846,0.011600369,0.028486345,0.072513945,0.01944322,0.020406088,0.037895545,0.0,0.0,0.01645623,0.0109542515,0.014927426,0.20391001,0.03477475,0.0,0.21667446,0.043808024,0.15850802,0.2542112,0.20174995,0.09853007,0.5105983,0.028847678,0.005114161,0.05143623,0.18179245,0.06803882,0.011576702,0.34187862,0.014276039,0.0,0.024399595,0.08885064,0.028550714,0.05299598,0.15146369,0.016979022,0.0,0.020380085,0.008621675,0.07176505,0.0
1058_IWW_DIS_XX_seg1,0.115314566,0.064028054,0.0,0.0,0.0,0.0,0.08397133,0.022920975,0.0,0.063851774,0.021629779,0.16354674,0.0787029,0.13234761,0.13234761,0.061471254,0.05574019,0.13234761,0.070617385,0.022553869,0.0,0.09612277,0.0005378585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015352076,0.21313465,0.17771035,0.0,0.21545677,0.050172463,0.15850802,0.2928186,0.2882352,0.11761252,0.49588764,0.0018772241,0.04055935,0.0,0.0025294402,0.03779908,0.0,0.0,0.0,0.0,0.018632054,0.10572464,0.028550714,0.074533865,0.15353589,0.019921476,0.0,0.0,0.0,0.07176505,0.0
1085_ITS_DIS_XX_seg0,0.09349687,0.105029315,0.0,0.018247591,0.021807851,0.0,0.10285729,0.0028065445,0.0,0.06563457,0.032390118,0.083106935,0.18246222,0.03263162,0.039724834,0.0,0.037981845,0.101387866,0.14212178,0.030768644,0.029676009,0.11545106,0.10786622,0.029686106,0.010050696,0.028439356,0.021287255,0.014397419,0.026150571,0.11085968,0.0,0.0031983363,0.12965451,0.26393133,0.09459615,0.07978759,0.03196519,0.17616287,0.27805212,0.2021726,0.14979577,0.0,0.021879211,0.06111878,0.09438097,0.17351928,0.047427215,0.42042577,0.023478718,0.018496357,0.036080573,0.037819788,0.00394584,0.092159584,0.004604515,0.17000592,0.013855603,0.01914885,0.015859157,0.07176505,0.018816156
1059_MTI_FEA_XX_seg0,0.0544477,0.10671349,0.007521455,0.03155357,0.004340474,0.029035917,0.16230476,0.009575779,0.026372658,0.109470144,0.029208658,0.1982506,0.12750062,0.027841665,0.013317789,0.0,0.03748644,0.015247999,0.08260053,0.04311204,0.03703901,0.0074675735,0.21157144,0.025050133,0.033408273,0.0341094,0.0036051956,0.04053069,0.03947283,0.027300585,0.036389284,0.19289654,0.3421581,0.3088636,0.1092688,0.05213314,0.023736758,0.2820077,0.2711227,0.07886681,0.1725795,0.025940947,0.03947423,0.035329632,0.13673685,0.12999766,0.007987585,0.38677981,0.014153945,0.0014491115,0.028087527,0.0,0.0016986715,0.08470955,0.15035601,0.05472803,0.040506147,0.009908404,0.03636695,0.030150458,0.0017299035
1011_DFA_HAP_XX_seg1,0.118576504,0.05519995,0.0,0.0,0.0,0.0,0.07364769,0.010596629,0.0,0.06563457,0.021629779,0.18320996,0.086038396,0.13234761,0.13234761,0.09016753,0.44975644,0.13234761,0.15454268,0.010900447,0.0618636,0.0618636,0.0005378585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26284078,0.21313465,0.08385492,0.28922072,0.21666463,0.0,0.15850802,0.29237312,0.2882352,0.16707027,0.49260163,0.0,0.0,0.0,0.11264457,0.04391683,0.0,0.0,0.0,0.0,0.0,0.10572464,0.028550714,0.06315409,0.08407516,0.14609404,0.0,0.0,0.0,0.17363915,0.0
1081_IWW_NEU_XX_seg0,0.0,0.004619393,0.0,0.0,0.030033624,0.009727479,0.15919629,0.08659445,0.0017945042,0.06563457,0.026016189,0.08946524,0.10047454,0.08520554,0.04312315,0.0,0.0,0.046430547,0.109137364,0.020010546,0.04616733,0.0018993844,0.14606959,0.024227928,0.030740269,0.05019845,0.0,0.074341394,0.0,0.011178316,0.0,0.121088795,0.0,0.0,0.13511524,0.09232836,0.03493202,0.2542112,0.20174995,0.07755451,0.33357275,0.0142836785,0.0,0.021188362,0.09993239,0.07219052,0.055347838,0.34187862,0.02543414,0.014012527,0.07124798,0.08812472,0.04245271,0.08561199,0.15311682,0.0,0.012753869,0.01474853,0.011911457,0.04948701,0.027675653
1031_ITH_DIS_XX_seg1,0.092583165,0.06979108,0.0050107418,0.0,0.0,0.0,0.11042369,0.014566269,0.0,0.06563457,0.021629779,0.12651299,0.2905598,0.13234761,0.13234761,0.0,0.034301408,0.13234761,0.14239937,0.027696343,0.021208955,0.0896061,0.064714655,0.020015879,0.020027323,0.028438762,0.0,0.0,0.029665733,0.0,0.0,0.101160906,0.27730608,0.1885038,0.21335815,0.064779095,0.15850802,0.19326584,0.23764189,0.14223093,0.35769764,0.024349825,0.029956546,0.0,0.057685897,0.09042932,0.017108738,0.28803796,0.025091521,0.0,0.040714927,0.023812437,0.028550714,0.02948729,0.13519567,0.11318653,0.0,0.010659636,0.015569293,0.07176505,0.0
1032_IEO_ANG_HI_seg1,0.084941484,0.07375151,0.011316513,0.025299465,0.0,0.0,0.11937218,0.0,0.0,0.06563457,0.021629779,0.16172078,0.19006303,0.13234761,0.13234761,0.0,0.049838,0.13234761,0.097796276,0.017854854,0.060739726,0.027050178,0.07988155,0.005882122,0.0,0.032739583,0.0,0.0,0.030413868,0.008754872,0.0,0.20134231,0.18660493,0.25841826,0.21908028,0.037573073,0.15850802,0.34789857,0.2711227,0.107837446,0.4247306,0.033607423,0.016544553,0.0,0.21036662,0.16400082,0.012116536,0.07844035,0.0,0.0,0.026116729,0.0053893807,0.028550714,0.041872352,0.13049002,0.055774115,0.0,0.002407435,0.033123534,0.07176505,0.0
1015_ITH_NEU_XX_seg0,0.063351594,0.11885105,0.00045825777,0.0,0.0,0.025337074,0.15313396,0.052715708,0.031824403,0.06563457,0.035678387,0.01611266,0.09514909,0.001569261,0.02077475,0.0,0.034691624,0.06509779,0.12702514,0.013815666,0.04463346,0.025251525,0.1852548,0.030519933,0.0171144,0.021249576,0.027696656,0.05613337,0.0012183503,0.031508103,0.006756906,0.087880984,0.082262576,0.22015624,0.10491019,0.03829343,0.02935693,0.22251706,0.20940721,0.13420106,0.22023736,0.006927258,0.008627312,0.068138614,0.115622215,0.07663601,0.05182348,0.19596767,0.017471239,0.009897908,0.06363516,0.037748843,0.032183062,0.082667045,0.0,0.059911188,0.007566214,0.020687034,0.016658626,0.07176505,0.050896343
1086_IWL_ANG_XX_seg1,0.0,0.08754736,0.0,0.0,0.0,0.0,0.10132641,0.0,0.0,0.062584765,0.021629779,0.1359705,0.03837067,0.13234761,0.13234761,0.0,0.13611634,0.13234761,0.09897774,0.017400319,0.029374052,0.07597525,0.0005378585,0.024049101,0.015066979,0.027712887,0.0,0.0,0.022755917,0.0,0.13152593,0.21313465,0.08615585,0.2573546,0.21787246,0.05947314,0.15850802,0.25477266,0.2882352,0.18677147,0.49588764,0.0026381444,0.0,0.0,0.18437621,0.038443547,0.07683875,0.0,0.0,0.0057434463,0.022556722,0.10572464,0.028550714,0.081225455,0.062135354,0.055415817,0.0,0.02380475,0.02048181,0.18955216,0.020592863
1008_ITH_SAD_XX_seg0,0.016507735,0.07965702,0.01612619,0.013809014,0.0055448604,0.0,0.11124035,0.04053133,0.011476085,0.06563457,0.048896488,0.08455367,0.09758348,0.041904278,0.041457314,0.061471254,0.026193371,0.13073952,0.11219648,0.020985544,0.03954156,0.017703928,0.15900554,0.043557458,0.052490048,0.028942186,0.014784067,0.028980384,0.0421994,0.037635453,0.0,0.087880984,0.15205184,0.14698698,0.102544256,0.08371367,0.047449954,0.23449075,0.20940721,0.31957686,0.24394695,0.034203354,0.031359497,0.029125206,0.23555008,0.08410807,0.08131161,0.25142726,0.020881452,0.024215095,0.00025704503,0.031979214,0.024208315,0.07968485,0.0,0.05310041,0.030798508,0.0149869295,0.017230837,0.062552854,0.0
1003_ITH_ANG_XX_seg0,0.03266949,0.07418814,0.0,0.0,0.026312254,0.032808118,0.05081906,0.08531358,0.0,0.06563457,0.0416685,0.20430407,0.08596944,0.037231795,0.01224279,0.0,0.08793125,0.023733942,0.09023661,0.0166036,0.03318663,0.052942652,0.21265641,0.017658316,0.0097408015,0.039057903,0.02711977,0.038141627,0.09070932,0.079808146,0.029185444,0.2127106,0.18999831,0.24287178,0.080207646,0.102434084,0.14225113,0.26561382,0.2954452,0.13829511,0.21181285,0.0,0.007690915,0.029573275,0.04599669,0.06223775,0.026172565,0.05223661,0.04299511,0.007832318,0.035230786,0.07992521,0.005561989,0.08498641,0.0022677183,0.053315587,0.044146404,0.0,0.01397038,0.07176505,0.043496214
1005_WSI_SAD_XX_seg0,0.083982944,0.07240531,0.0,0.028975131,0.0,0.011840347,0.10725059,0.05200059,0.010947398,0.06563457,0.024115546,0.073603064,0.078548595,0.09949605,0.08075503,0.0,0.08331053,0.16243404,0.10377533,0.020622164,0.089631796,0.04157214,0.22090909,0.008719702,0.009885427,0.09091178,0.05466938,0.08918033,0.016080368,0.030781472,0.030270351,0.20904946,0.115262166,0.17598999,0.14849856,0.079951234,0.012974565,0.28544816,0.2882352,0.18161222,0.29657072,0.0,0.011901896,0.020101372,0.18882038,0.061347336,0.044986635,0.0,0.036132112,0.0,0.02973035,0.09054227,0.023206905,0.08765653,0.09490577,0.03266318,0.042331066,0.0,0.019256042,0.07176505,0.034768354
1016_IEO_HAP_HI_seg1,0.092583165,0.108046636,0.0,0.009801897,0.0,0.0,0.089911595,0.0,0.0,0.06563457,0.021629779,0.18626979,0.2675667,0.13234761,0.13234761,0.0,0.100284986,0.13234761,0.20015849,0.009194689,0.027413538,0.028985154,0.0005378585,0.017805664,0.03400157,0.020218972,0.0,0.0,0.008303202,0.0,0.0,0.101160906,0.2951186,0.16231175,0.21787246,0.040336844,0.15850802,0.29470986,0.23764189,0.15474643,0.36246243,0.0,0.018664168,0.0,0.051111054,0.16998896,0.026306264,0.09554987,0.0,0.0,0.032099914,0.026356554,0.028550714,0.044865564,0.103493325,0.15158702,0.0,0.01880278,0.019838156,0.098890774,0.0
1090_ITH_HAP_XX_seg1,0.047674526,0.09518471,0.0,0.0,0.0,0.0,0.09631645,0.0,0.0,0.06563457,0.021629779,0.06828907,0.12750062,0.13234761,0.13234761,0.0,0.05561004,0.13234761,0.4066441,0.0072991694,0.0618636,0.0618636,0.0005378585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09596562,0.25516745,0.24427633,0.21537782,0.027620379,0.15850802,0.2820077,0.20940721,0.10544094,0.45869118,0.020301644,0.058896817,0.0,0.13706845,0.12244227,0.0,0.38677981,0.020143945,0.0,0.025405308,0.070798896,0.028550714,0.05256682,0.0,0.15059938,0.0,0.0,0.0,0.07176505,0.0
1052_DFA_ANG_XX_seg0,0.09640594,0.04179953,0.017860226,0.00943056,0.0,0.020849617,0.12073938,0.08274026,0.01779704,0.06824843,0.026417358,0.15763745,0.03943817,0.031818785,0.07203,0.0,0.008291742,0.04325828,0.10321822,0.016950356,0.016566211,0.016361183,0.19102219,0.027682088,0.10136597,0.026713884,0.017902836,0.06000955,0.051090915,0.08391938,0.052951265,0.10597078,0.11205318,0.26326665,0.084275134,0.0050586946,0.05759841,0.26298895,0.27527684,0.13031372,0.29686385,0.036765747,0.03888931,0.04737888,0.20310044,0.06661457,0.021610519,0.044682108,0.018382255,0.013710237,0.0067280396,0.068326175,0.025465779,0.14376248,0.0,0.05698435,0.019959796,0.035116773,0.031919997,0.07176505,0.0
1015_IWW_HAP_XX_seg0,0.10420961,0.004619393,0.017922543,0.0018013427,0.019184373,0.02434165,0.089987405,0.09228162,0.013359145,0.06563457,0.02179551,0.14021586,0.09756357,0.081201896,0.008322523,0.0103062615,0.12996267,0.05458283,0.09369466,0.0123953065,0.071007185,0.0,0.20261295,0.054673404,0.00012783743,0.0,0.029138403,0.04954429,0.022177497,0.02823384,0.026420366,0.18638413,0.0,0.0,0.081147365,0.10566169,0.03222484,0.28306225,0.20174995,0.21302195,0.30396044,0.0,0.0042256657,0.04160922,0.09321105,0.09147829,0.017572954,0.13648002,0.009026674,0.013096227,0.022055851,0.09106126,0.010838704,0.09006227,0.15311682,0.09303208,0.013631064,0.0,0.008395072,0.062552854,0.04343421
1012_TSI_HAP_XX_seg1,0.10791344,0.07375151,0.0,0.0,0.0,0.0,0.09322212,0.023494514,0.0,0.06563457,0.022296874,0.0777927,0.19006303,0.11632042,0.11632042,0.0103062615,0.11632042,0.11632042,0.1472203,0.004850539,0.055049736,0.055049736,0.02779387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20134231,0.18660493,0.34800467,0.19736058,0.13910097,0.13910097,0.29198757,0.2711227,0.2025507,0.39100888,0.0,0.0,0.0,0.15518229,0.16400082,0.0,0.42083776,0.0,0.0,0.08669808,0.03763265,0.025299205,0.03203822,0.0,0.13742377,0.0,0.0,0.0,0.10901256,0.0
1004_IOM_SAD_XX_seg1,0.074798964,0.06515357,0.0,0.0,0.0,0.0,0.109399416,0.0,0.0,0.063851774,0.021629779,0.08526194,0.052589707,0.13234761,0.13234761,0.049000066,0.09885833,0.13234761,0.12995513,0.02162981,0.023298496,0.04657444,0.061816517,0.03538062,0.02358751,0.0072403154,0.0,0.0,0.026533596,0.04382404,0.0130017605,0.21313465,0.2715249,0.17100906,0.21787246,0.048304204,0.15850802,0.2625568,0.2882352,0.12301812,0.49588764,0.04276454,0.0038168342,0.0,0.18977827,0.039173827,0.025016323,0.0,0.03570112,0.037156906,0.025526196,0.07598425,0.028550714,0.051483527,0.06950472,0.042509824,0.0,0.030685114,0.020330993,0.07176505,0.0
1080_ITS_SAD_XX_seg0,0.0271227,0.09509772,0.0,0.0,0.020798407,0.0,0.12388243,0.011565547,0.0024853374,0.16298911,0.03398992,0.074494965,0.13555361,0.06509931,0.0019017975,0.049082663,0.09771095,0.050147034,0.11305613,0.020622164,0.05338404,0.008647116,0.18317033,0.0059727808,0.0482738,0.0056721326,0.020402495,0.059462495,0.0,0.018409703,0.045041207,0.19289654,0.17998718,0.18254931,0.0902537,0.08005653,0.016349267,0.28675285,0.2711227,0.21180551,0.16714188,0.0,0.0,0.027177118,0.1545639,0.13590078,0.06588741,0.3971541,0.01889365,0.03961789,0.027462369,0.017425423,0.023382934,0.08101347,0.06016405,0.07812499,0.045447346,0.0,0.006759284,0.061416104,0.055294853
1059_IWW_NEU_XX_seg0,0.11315561,0.021966433,0.0,0.010332606,0.031459056,0.019179722,0.16082694,0.09868813,0.0056349025,0.06563457,0.022182269,0.07643088,0.10181938,0.04049643,0.0,0.0103062615,0.08787027,0.019038362,0.08001886,0.021261798,0.05193229,0.038011648,0.21217506,0.0,0.03225793,0.0,0.026325377,0.06199494,0.0,0.022487935,0.03573852,0.14046033,0.0,0.0,0.082626894,0.10385532,0.019772522,0.2602763,0.20174995,0.08652024,0.3248707,0.018877253,0.004936726,0.029243512,0.09145027,0.076542795,0.010930522,0.32536826,0.018432979,0.033533446,0.07104036,0.08969869,0.013887093,0.095719606,0.15312926,0.0,0.016488291,0.0,0.024400016,0.065243155,0.024112955
1009_IEO_HAP_LO_seg1,0.02249109,0.11594725,0.0,0.014817494,0.0,0.0,0.07292112,0.009638753,0.0,0.06563457,0.021629779,0.10358271,0.10721584,0.13234761,0.13234761,0.0,0.059280027,0.13234761,0.17817906,0.01364656,0.009487284,0.03273439,0.038715437,0.043206394,0.03969798,0.039188717,0.0,0.0,0.004718699,0.020825978,0.014993298,0.20134231,0.3317407,0.30965957,0.21462522,0.046648655,0.15850802,0.29986635,0.2711227,0.22363266,0.43165648,0.04042919,0.018155389,0.0,0.20313066,0.09105215,0.022456005,0.2262627,0.036855802,0.0,0.030583471,0.016003046,0.028550714,0.047689404,0.10973769,0.12610911,0.0,0.017261054,0.027484693,0.07176505,0.0
1020_IEO_ANG_MD_seg0,0.018957399,0.054084226,0.013148416,0.0,0.0,0.0,0.08796997,0.042691056,0.0,0.16298911,0.03121191,0.15473449,0.074322276,0.0304981,0.06624563,0.09823344,0.09326323,0.04135867,0.089493014,0.017400319,0.02973312,0.0,0.22248949,0.03712495,0.02043011,0.0,0.003168448,0.0062916875,0.003508836,0.0,0.050138928,0.10597078,0.2596583,0.2549096,0.12468912,0.07890471,0.032552622,0.31925887,0.27527684,0.18652697,0.28681284,0.0,0.022857249,0.036851954,0.022064814,0.08391589,0.024205811,0.12608558,0.019592082,0.030976443,0.01179848,0.07742025,0.0062680575,0.08174217,0.062162295,0.05031855,0.036092293,0.0005730732,0.0,0.16118817,0.018331112
1037_TSI_SAD_XX_seg1,0.084941484,0.061723173,0.0,0.0,0.0,0.0,0.124687865,0.0012598895,0.0,0.06563457,0.021629779,0.08279062,0.12180386,0.13234761,0.13234761,0.0103062615,0.053328175,0.13234761,0.11391629,0.021125972,0.048392862,0.026955996,0.0005378585,0.013988811,0.025172075,0.026078973,0.0,0.0,0.021921339,0.0,0.0,0.20134231,0.19646016,0.18166326,0.21500151,0.045689628,0.15850802,0.27856728,0.2711227,0.2451212,0.4276324,0.0,0.0,0.0,0.16347614,0.112217814,0.016857043,0.37395018,0.029811693,0.0,0.06399362,0.04265318,0.028550714,0.03939428,0.0,0.072485685,0.0,0.019932099,0.0049664797,0.04948701,0.0
1061_WSI_FEA_XX_seg1,0.01006261,0.06479302,0.0,0.0,0.0,0.0,0.07295876,0.028392995,0.0,0.06563457,0.021629779,0.27800813,0.08658789,0.13234761,0.13234761,0.0,0.08609293,0.13234761,0.14668044,0.036975607,0.020542046,0.054791443,0.0005378585,0.043701246,0.035301555,0.0054928437,0.0,0.0,0.03184727,0.0,0.025993621,0.09596562,0.286155,0.043357704,0.21462522,0.08238377,0.15850802,0.25886738,0.20940721,0.0,0.454475,0.0,0.0,0.0,0.12378102,0.059191387,0.027923096,0.08025745,0.031061472,0.06172087,0.024645,0.070798896,0.028550714,0.02320899,0.045727823,0.06518277,0.0,0.01655821,0.03997712,0.098890774,0.0
1016_TIE_SAD_XX_seg1,0.10791344,0.085027605,0.0,0.006883594,0.0,0.0,0.12536775,0.0,0.0,0.10090834,0.021629779,0.075900845,0.12750062,0.13234761,0.014553946,0.1055627,0.04741431,0.13234761,0.17126875,0.021125972,0.0054419525,0.06205366,0.048298836,0.02329386,0.033016782,0.049830936,0.0,0.0,0.021056876,0.025826097,0.0,0.20134231,0.20826149,0.18257225,0.21537782,0.031619716,0.15850802,0.2820077,0.2711227,0.2300647,0.18553331,0.011263552,0.0,0.0,0.1594282,0.12244227,0.0,0.38677981,0.039822146,0.0028720202,0.08112192,0.002436322,0.028550714,0.0,0.03017278,0.07499174,0.012407796,0.018472437,0.020111036,0.17270514,0.0
1047_TIE_DIS_XX_seg1,0.09365549,0.24501193,0.0028976991,0.0,0.014908766,0.0,0.10285729,0.0037713812,0.018623041,0.06563457,0.040853456,0.083106935,0.18246222,0.022695128,0.050379504,0.0,0.067825064,0.13234761,0.15299608,0.030768644,0.032141104,0.13798222,0.12868461,0.026539244,0.032380212,0.018399987,0.03727754,0.0,0.0,0.018039336,0.06877145,0.021057414,0.15467449,0.26393133,0.08663686,0.01326853,0.0369665,0.17616287,0.27805212,0.2021726,0.1352017,0.030970346,0.039977893,0.10452234,0.09438097,0.16197701,0.0030460653,0.42042577,0.029273083,0.0,0.06041515,0.036971737,0.028550714,0.053422,0.0,0.17000592,0.01814177,0.03316532,0.013944747,0.07176505,0.0
1027_IEO_FEA_HI_seg1,0.09365549,0.24513368,0.0,0.0031164477,0.0,0.0,0.06648938,0.030182594,0.0,0.06563457,0.021629779,0.3024846,0.23405406,0.13234761,0.13234761,0.0,0.022079527,0.13234761,0.14417817,0.03417562,0.022198278,0.07060573,0.0005378585,0.028568823,0.022608217,0.030602992,0.0,0.0,0.019452156,0.0,0.0,0.021057414,0.13618588,0.0,0.2157541,0.037895944,0.15850802,0.17739043,0.27805212,0.0,0.3241906,0.02030351,0.04590434,0.0,0.14196603,0.13053642,0.023548376,0.07071914,0.0,0.0,0.11577878,0.039939888,0.028550714,0.039754905,0.10382745,0.06618794,0.0,0.01716966,0.022290038,0.15409172,0.0
1033_IEO_FEA_MD_seg0,0.114321806,0.07640058,0.0,0.0,0.023549981,0.0037661686,0.15294051,0.03850413,0.020607347,0.06563457,0.027008591,0.07033419,0.09026347,0.0243236,0.021679396,0.061471254,0.040511716,0.011501991,0.10591901,0.042364623,0.0486577,0.030110376,0.2125271,0.027709434,0.027192136,0.017942166,0.05061207,0.022293508,0.004180336,0.019244578,0.053029608,0.2127106,0.17830035,0.29001495,0.1077398,0.057586297,0.0943159,0.32634726,0.2954452,0.06427096,0.2680957,0.0,0.013635472,0.04963893,0.011208396,0.06740973,0.016489236,0.02117321,0.018037163,0.03090166,0.040513307,0.06935308,0.027812013,0.083100386,0.0,0.11785214,0.0074757882,0.0070452164,0.029113514,0.07176505,0.052877933
1003_IOM_ANG_XX_seg0,0.1224475,0.044684067,0.016011856,0.012634715,0.018674513,0.021197729,0.12073938,0.083227396,0.041185863,0.06563457,0.03363529,0.15763745,0.03943817,0.0,0.0067753596,0.0,0.09170258,0.0130744055,0.057783995,0.016950356,0.060942437,0.09788115,0.21519071,0.057411347,0.0,0.017390551,0.04373961,0.06127604,0.0052665654,0.03847331,0.027543008,0.10597078,0.18495591,0.26326665,0.08357222,0.10521561,0.038507376,0.26298895,0.27527684,0.13031372,0.24413943,0.009850983,0.0,0.046443436,0.20310044,0.06661457,0.022883913,0.044682108,0.008367538,0.0,0.0048994124,0.06990014,0.01634508,0.08181495,0.0043778303,0.05698435,0.037297267,0.0,0.033706676,0.07176505,0.04822847
1062_TSI_SAD_XX_seg1,0.023044161,0.07415521,0.0,0.0,0.0,0.0,0.124687865,0.0012598895,0.0,0.16003466,0.021629779,0.08279062,0.12180386,0.13234761,0.13234761,0.0,0.061973732,0.13234761,0.16067937,0.021125972,0.023082428,0.0,0.0005378585,0.022586921,0.027201027,0.010787764,0.0,0.0,0.0126467,0.0,0.02616497,0.20134231,0.18410859,0.18166326,0.21500151,0.048398063,0.15850802,0.27856728,0.2711227,0.2451212,0.4276324,0.023798602,0.018388305,0.0,0.16347614,0.112217814,0.0,0.37395018,0.012843775,0.21501806,0.0041851234,0.04265318,0.028550714,0.040447947,0.0,0.072485685,0.0,0.004567246,0.0,0.07176505,0.0
1041_TIE_NEU_XX_seg0,0.021794952,0.06762117,0.0,0.0,0.029869445,0.03129725,0.16478097,0.00452217,0.004333112,0.06563457,0.026810853,0.05310961,0.12750062,0.05525165,0.017609615,0.0,0.033272825,0.08424939,0.07012242,0.024019992,0.03116161,0.028812036,0.13269241,0.038500056,0.01693612,0.06068577,0.04690293,0.037617616,0.029523263,0.03542535,0.081178345,0.19289654,0.2094734,0.3339836,0.11618204,0.062106278,0.019012792,0.2820077,0.2711227,0.14772815,0.20034778,0.021113973,0.0,0.06976333,0.14335898,0.12999766,0.022242032,0.38677981,0.011165808,0.0,0.054852873,0.017004404,0.026900578,0.088105135,0.03192334,0.07623134,0.04688591,0.019307096,0.03278638,0.07176505,0.06257702
1035_TAI_HAP_XX_seg1,0.11512595,0.10208517,0.0,0.0,0.0,0.0,0.09999981,0.0070684664,0.0,0.06563457,0.021629779,0.06248928,0.14814295,0.13234761,0.13234761,0.0,0.056427438,0.13234761,0.14931065,0.0048998417,0.023182325,0.06761543,0.0005378585,0.005846103,0.01847161,0.03039269,0.0,0.0,0.0313986,0.0,0.0,0.21989319,0.22152182,0.29119945,0.21537782,0.044471536,0.15850802,0.29008883,0.30205363,0.1355562,0.39573374,0.016247736,0.025334584,0.0,0.12021306,0.13590078,0.011415124,0.4052327,0.03124356,0.03007776,0.041477114,0.018066045,0.028550714,0.054942813,0.0,0.14659216,0.0,0.004618478,0.0,0.07176505,0.0
